Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 4;MANABI;PORTOVIEJO;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;25/8/2020;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;24/8/2020;HOMBRE;20;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;TENENCIA Y PORTE DE ARMAS;20/9/2020;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;TENENCIA Y PORTE DE ARMAS;16/5/2020;HOMBRE;36;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;23/10/2020;HOMBRE;43;ECUATORIANO
ZONA 4;MANABI;ROCAFUERTE;DAÑOS MATERIALES;23/11/2020;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ESTAFA;6/3/2020;HOMBRE;45;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ASESINATO;4/7/2020;HOMBRE;64;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;BOLETA DE APREMIO;9/8/2020;HOMBRE;52;ECUATORIANO
ZONA 4;MANABI;JARAMIJO;BOLETA DE APREMIO;24/8/2020;HOMBRE;51;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;ROBO  A DOMICILIO;18/9/2020;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO  A DOMICILIO;8/8/2020;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;TENENCIA Y PORTE DE ARMAS;5/8/2020;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASESINATO;29/2/2020;HOMBRE;26;ECUATORIANO
ZONA 2;NAPO;TENA;ROBO A PERSONAS;26/6/2020;HOMBRE;32;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;BOLETA DE APREMIO;4/11/2020;HOMBRE;29;ECUATORIANO
ZONA 7;LOJA;MACARA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;10/10/2020;HOMBRE;60;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/8/2020;HOMBRE;31;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/8/2020;MUJER;33;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;13/4/2020;HOMBRE;57;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;10/11/2020;HOMBRE;23;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/7/2020;HOMBRE;32;COLOMBIANO
ZONA 5;LOS RIOS;QUEVEDO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/11/2020;HOMBRE;22;ECUATORIANO
ZONA 7;LOJA;LOJA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;19/3/2020;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INGRESO DE ARTÍCULOS PROHIBIDOS;28/9/2020;MUJER;25;ECUATORIANO
ZONA 8;DMG;DURAN;EXTORSIÓN;25/7/2020;HOMBRE;27;ECUATORIANO
ZONA 3;TUNGURAHUA;QUERO;CONTRAVENCIONES DE CUARTA CLASE;12/7/2020;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLACIÓN;11/11/2020;HOMBRE;33;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;TENENCIA Y PORTE DE ARMAS;19/7/2020;HOMBRE;30;ECUATORIANO
ZONA 5;LOS RIOS;BUENA FE;ATAQUE O RESISTENCIA;15/8/2020;HOMBRE;40;ECUATORIANO
ZONA 7;LOJA;LOJA;TENTATIVA;1/4/2020;HOMBRE;33;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;14/3/2020;HOMBRE;21;ECUATORIANO
ZONA 1;IMBABURA;COTACACHI;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;27/8/2020;HOMBRE;28;ECUATORIANO
0;MAR TERRITORIAL;MAR TERRITORIAL;TENENCIA Y PORTE DE ARMAS;28/5/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;DAÑO A BIEN AJENO;10/9/2020;HOMBRE;21;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;15/6/2020;HOMBRE;54;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;15/2/2020;HOMBRE;29;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;DELINCUENCIA ORGANIZADA;31/1/2020;HOMBRE;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;4/3/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;AGRESIÓN;1/3/2020;HOMBRE;26;COLOMBIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/11/2020;HOMBRE;16;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TENENCIA Y PORTE DE ARMAS;9/1/2020;HOMBRE;21;ECUATORIANO
ZONA 4;MANABI;MANTA;BOLETA DE APREMIO;7/1/2020;HOMBRE;47;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE DETENCIÓN/CAPTURA;4/11/2020;MUJER;57;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;29/9/2020;HOMBRE;31;ECUATORIANO
ZONA 5;LOS RIOS;BABA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;25/2/2020;HOMBRE;63;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;19/1/2020;HOMBRE;54;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;15/11/2020;HOMBRE;27;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;23/7/2020;HOMBRE;22;ECUATORIANO
ZONA 1;CARCHI;TULCAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/6/2020;HOMBRE;24;VENEZOLANO
ZONA 9;DMQ;QUITO;DELINCUENCIA ORGANIZADA;13/10/2020;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO  A DOMICILIO;10/9/2020;MUJER;24;VENEZOLANO
ZONA 2;PICHINCHA;MEJIA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;19/9/2020;HOMBRE;46;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;18/8/2020;HOMBRE;43;ECUATORIANO
0;MAR TERRITORIAL;MAR TERRITORIAL;BOLETA DE APREMIO;8/3/2020;HOMBRE;27;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;LESIONES;1/1/2020;HOMBRE;34;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;BOLETA DE APREMIO;16/10/2020;HOMBRE;53;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;RECEPTACIÓN;9/7/2020;HOMBRE;33;ECUATORIANO
ZONA 8;DMG;DURAN;RECEPTACIÓN;18/6/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;SUPLANTACIÓN DE IDENTIDAD;10/7/2020;HOMBRE;17;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;ABUSO SEXUAL;26/10/2020;HOMBRE;68;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/6/2020;HOMBRE;45;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;13/9/2020;HOMBRE;44;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/10/2020;HOMBRE;30;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;ROBO A PERSONAS;5/2/2020;HOMBRE;20;ECUATORIANO
ZONA 4;MANABI;CHONE;ABIGEATO;5/1/2020;HOMBRE;25;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/11/2020;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;15/6/2020;HOMBRE;40;ECUATORIANO
ZONA 7;LOJA;MACARA;ASESINATO;7/5/2020;HOMBRE;20;ECUATORIANO
ZONA 7;LOJA;LOJA;ACTIVIDAD ILÍCITA DE RECURSOS MINEROS;27/10/2020;HOMBRE;37;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;10/8/2020;HOMBRE;16;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;EXTORSIÓN;15/11/2020;HOMBRE;24;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;ROBO A PERSONAS;29/8/2020;HOMBRE;19;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;MUERTE CULPOSA;6/9/2020;HOMBRE;17;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/8/2020;HOMBRE;23;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;ALMACENAMIENTO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/9/2020;HOMBRE;25;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;LESIONES;3/6/2020;MUJER;27;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;TENENCIA Y PORTE DE ARMAS;9/11/2020;MUJER;34;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/2/2020;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;17/7/2020;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;BALSAS;BOLETA DE APREMIO;25/8/2020;HOMBRE;31;ECUATORIANO
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/1/2020;MUJER;36;ECUATORIANO
ZONA 7;EL ORO;ZARUMA;BOLETA DE APREMIO;2/9/2020;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;12/8/2020;HOMBRE;25;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;17/10/2020;HOMBRE;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;21/11/2020;HOMBRE;35;ECUATORIANO
ZONA 7;LOJA;CHAGUARPAMBA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/6/2020;HOMBRE;47;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;ABUSO SEXUAL;23/1/2020;HOMBRE;47;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ASOCIACIÓN ILÍCITA;22/1/2020;HOMBRE;24;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/6/2020;HOMBRE;47;ECUATORIANO
ZONA 9;DMQ;QUITO;ATAQUE O RESISTENCIA;29/8/2020;HOMBRE;37;ECUATORIANO
ZONA 4;MANABI;SAN VICENTE;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/6/2020;HOMBRE;57;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;15/11/2020;HOMBRE;32;ECUATORIANO
ZONA 2;NAPO;ARCHIDONA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;22/10/2020;HOMBRE;37;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;DELINCUENCIA ORGANIZADA;17/7/2020;HOMBRE;36;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE PRIMERA CLASE;23/5/2020;HOMBRE;32;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;30/1/2020;HOMBRE;22;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;CONTRAVENCIONES DE PRIMERA CLASE;29/8/2020;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/1/2020;HOMBRE;23;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE DETENCIÓN/CAPTURA;12/10/2020;HOMBRE;47;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;8/2/2020;HOMBRE;31;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;CONTRAVENCIONES DE CUARTA CLASE;23/6/2020;MUJER;21;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;25/10/2020;HOMBRE;30;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONTRAVENCIONES DE CUARTA CLASE;6/3/2020;MUJER;55;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;23/7/2020;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;13/11/2020;HOMBRE;32;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;DAÑOS MATERIALES;26/10/2020;HOMBRE;54;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;28/8/2020;HOMBRE;33;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;2/4/2020;HOMBRE;34;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;22/6/2020;HOMBRE;67;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLACIÓN DE PROPIEDAD PRIVADA;13/6/2020;HOMBRE;52;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;VIOLACIÓN DE PROPIEDAD PRIVADA;13/6/2020;HOMBRE;43;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/5/2020;HOMBRE;42;ECUATORIANO
ZONA 1;CARCHI;TULCAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;9/11/2020;HOMBRE;26;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;VIOLACIÓN DE PROPIEDAD PRIVADA;3/2/2020;HOMBRE;25;COLOMBIANO
ZONA 5;BOLIVAR;ECHEANDIA;BOLETA DE APREMIO;9/7/2020;HOMBRE;39;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;AGRESIÓN;5/4/2020;HOMBRE;21;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;9/1/2020;HOMBRE;24;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;23/4/2020;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLACIÓN;15/3/2020;HOMBRE;33;ECUATORIANO
ZONA 3;CHIMBORAZO;PALLATANGA;BOLETA DE APREMIO;24/10/2020;HOMBRE;43;ECUATORIANO
ZONA 2;NAPO;EL CHACO;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;22/7/2020;HOMBRE;23;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;BOLETA DE APREMIO;19/10/2020;HOMBRE;44;ECUATORIANO
ZONA 9;DMQ;QUITO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;9/7/2020;MUJER;18;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;2/5/2020;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;AGRESIÓN;4/10/2020;HOMBRE;23;ECUATORIANO
ZONA 1;SUCUMBIOS;GONZALO PIZARRO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;10/1/2020;HOMBRE;36;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/3/2020;MUJER;28;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/3/2020;HOMBRE;32;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;31/5/2020;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/9/2020;MUJER;23;ECUATORIANO
ZONA 5;GALAPAGOS;SAN CRISTOBAL;CONTRAVENCIONES DE SEGUNDA CLASE;23/10/2020;MUJER;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/5/2020;MUJER;38;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;4/8/2020;HOMBRE;19;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;27/9/2020;HOMBRE;25;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONTRAVENCIONES DE PRIMERA CLASE;23/8/2020;HOMBRE;22;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ESTAFA;2/9/2020;MUJER;49;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A  UNIDADES ECONOMICAS;30/8/2020;HOMBRE;62;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO DE CARROS;29/1/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;3/8/2020;HOMBRE;39;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;BOLETA DE APREMIO;27/2/2020;HOMBRE;43;ECUATORIANO
ZONA 5;GUAYAS;EMPALME;BOLETA DE AUXILIO;2/7/2020;HOMBRE;65;ECUATORIANO
ZND;MANABI;MANGA DEL CURA;ARMAS DE FUEGO
ZONA 3;COTOPAXI;LATACUNGA;DAÑOS MATERIALES;11/5/2020;HOMBRE;29;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A  UNIDADES ECONOMICAS;9/3/2020;HOMBRE;26;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/9/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;AGRESIÓN;22/8/2020;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;AGRESIÓN;22/8/2020;MUJER;20;ECUATORIANO
ZONA 9;DMQ;QUITO;AGRESIÓN;22/8/2020;MUJER;26;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A  UNIDADES ECONOMICAS;9/3/2020;HOMBRE;25;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;AGRESIÓN;17/10/2020;MUJER;66;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;16/11/2020;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/2/2020;HOMBRE;27;ECUATORIANO
ZONA 4;MANABI;MANTA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;25/9/2020;HOMBRE;27;ECUATORIANO
ZONA 1;SUCUMBIOS;CUYABENO;BOLETA DE APREMIO;15/7/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;27/10/2020;HOMBRE;40;ECUATORIANO
ZONA 4;MANABI;FLAVIO ALFARO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/9/2020;HOMBRE;56;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ABUSO DE ARMA DE FUEGO;29/1/2020;HOMBRE;17;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;20/2/2020;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;4/8/2020;HOMBRE;42;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;ROBO;14/10/2020;HOMBRE;31;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;31/10/2020;HOMBRE;22;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;ROBO  A DOMICILIO;8/1/2020;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑO A BIEN AJENO;17/5/2020;HOMBRE;42;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;6/7/2020;HOMBRE;36;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;COHECHO;23/7/2020;HOMBRE;34;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;31/1/2020;MUJER;37;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;PARALIZACIÓN DE UN SERVICIO PÚBLICO;3/8/2020;HOMBRE;41;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;ARMAS DE FUEGO
ZONA 5;LOS RIOS;BUENA FE;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;11/7/2020;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;7/3/2020;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;18/3/2020;HOMBRE;32;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONTRAVENCIONES DE SEGUNDA CLASE;6/7/2020;HOMBRE;34;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;CONTRAVENCIÓN DE HURTO;22/6/2020;HOMBRE;32;ECUATORIANO
0;MAR TERRITORIAL;MAR TERRITORIAL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;26/9/2020;HOMBRE;47;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONTRAVENCIONES DE SEGUNDA CLASE;9/7/2020;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;DAÑO A BIEN AJENO;17/1/2020;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;17/2/2020;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;10/8/2020;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/11/2020;HOMBRE;44;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASOCIACIÓN ILÍCITA;5/11/2020;MUJER;20;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;ABIGEATO;29/1/2020;HOMBRE;44;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/7/2020;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/10/2020;HOMBRE;46;ECUATORIANO
ZONA 8;DMG;SAMBORONDON;BOLETA DE APREMIO;8/3/2020;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASOCIACIÓN ILÍCITA;15/2/2020;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;11/11/2020;MUJER;20;ECUATORIANO
