Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;10/12/2019;HOMBRE;18;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;30/12/2019;HOMBRE;19;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;LESIONES;1/12/2019;HOMBRE;23;ECUATORIANO
ZONA 7;EL ORO;MACHALA;CONTRAVENCIONES DE SEGUNDA CLASE;28/12/2019;HOMBRE;23;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONTRAVENCIÓN DE HURTO;23/12/2019;HOMBRE;23;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONTRAVENCIÓN DE HURTO;23/12/2019;HOMBRE;21;ECUATORIANO
ZONA 7;EL ORO;EL GUABO;ROBO A PERSONAS;1/12/2019;HOMBRE;26;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;ROBO A PERSONAS;1/12/2019;MUJER;18;COLOMBIANO
ZONA 5;LOS RIOS;BABAHOYO;BOLETA DE APREMIO;26/12/2019;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;13/12/2019;HOMBRE;31;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/12/2019;HOMBRE;21;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÃAHUI;CONTRAVENCIÓN DE HURTO;20/12/2019;MUJER;22;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;BOLETA DE APREMIO;10/12/2019;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;6/12/2019;MUJER;18;ECUATORIANO
ZONA 4;MANABI;MANTA;ROBO A PERSONAS;3/12/2019;HOMBRE;22;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;10/12/2019;MUJER;27;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;ROBO A PERSONAS;25/12/2019;HOMBRE;18;COLOMBIANO
ZONA 5;LOS RIOS;PUEBLOVIEJO;ROBO A PERSONAS;16/12/2019;HOMBRE;21;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;RECEPTACIÓN;11/12/2019;HOMBRE;64;ECUATORIANO
ZONA 4;MANABI;MANTA;ROBO A PERSONAS;18/12/2019;HOMBRE;20;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/12/2019;HOMBRE;52;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;22/12/2019;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;ASOCIACIÓN ILÍCITA;19/12/2019;MUJER;35;ECUATORIANO
ZONA 5;GUAYAS;PEDRO CARBO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/12/2019;HOMBRE;16;ECUATORIANO
ZONA 1;CARCHI;TULCAN;BOLETA DE APREMIO;10/12/2019;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;SAMBORONDON;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;17/12/2019;HOMBRE;28;ECUATORIANO
ZONA 3;CHIMBORAZO;CUMANDA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;15/12/2019;HOMBRE;21;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;6/12/2019;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;TENENCIA Y PORTE DE ARMAS;9/12/2019;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;26/12/2019;MUJER;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;21/12/2019;HOMBRE;26;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;16/12/2019;HOMBRE;49;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;17/12/2019;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;14/12/2019;HOMBRE;33;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;22/12/2019;HOMBRE;30;ECUATORIANO
ZONA 6;AZUAY;CUENCA;DAÑO A BIEN AJENO;28/12/2019;HOMBRE;25;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/12/2019;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/12/2019;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;2/12/2019;HOMBRE;24;COLOMBIANO
ZONA 5;GALAPAGOS;SANTA CRUZ;BOLETA DE APREMIO;20/12/2019;HOMBRE;31;ECUATORIANO
ZONA 7;EL ORO;MACHALA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;27/12/2019;HOMBRE;23;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;BOLETA DE APREMIO;20/12/2019;HOMBRE;65;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO DE CARROS;8/12/2019;HOMBRE;SIN DATO;ECUATORIANO
ZONA 4;MANABI;MANTA;ROBO DE MOTOS;4/12/2019;HOMBRE;22;ECUATORIANO
ZONA 4;MANABI;MANTA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/12/2019;HOMBRE;39;ECUATORIANO
ZONA 5;SANTA ELENA;SANTA ELENA;BOLETA DE DETENCIÓN/CAPTURA;2/12/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;24/12/2019;HOMBRE;SIN DATO;VENEZOLANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;ROBO A PERSONAS;14/12/2019;HOMBRE;23;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;5/12/2019;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;FALSIFICACIÓN DE MONEDA Y OTROS DOCUMENTOS;16/12/2019;HOMBRE;46;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;BOLETA DE APREMIO;7/12/2019;HOMBRE;41;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;TENENCIA Y PORTE DE ARMAS;8/12/2019;HOMBRE;26;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;25/12/2019;HOMBRE;30;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/12/2019;MUJER;52;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;BOLETA DE DETENCIÓN/CAPTURA;16/12/2019;HOMBRE;47;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;ALMACENAMIENTO
ZONA 7;EL ORO;EL GUABO;BOLETA DE AUXILIO ;2/12/2019;HOMBRE;29;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;5/12/2019;MUJER;28;ECUATORIANO
ZONA 7;EL ORO;PASAJE;INTIMIDACIÓN;24/12/2019;HOMBRE;40;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ROBO A UNIDADES ECONOMICAS;4/12/2019;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLACIÓN;26/12/2019;HOMBRE;40;ECUATORIANO
ZONA 5;GUAYAS;SIMON BOLIVAR;ABUSO SEXUAL;1/12/2019;HOMBRE;18;VENEZOLANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLACIÓN;3/12/2019;HOMBRE;28;PERUANO
ZONA 9;DMQ;QUITO;HURTO;1/12/2019;HOMBRE;52;COLOMBIANO
ZONA 9;DMQ;QUITO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;2/12/2019;HOMBRE;19;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;8/12/2019;HOMBRE;19;ECUATORIANO
ZONA 4;MANABI;MANTA;RECEPTACIÓN;12/12/2019;HOMBRE;21;ECUATORIANO
ZONA 9;DMQ;QUITO;TENTATIVA ;11/12/2019;HOMBRE;33;VENEZOLANO
ZONA 7;EL ORO;PASAJE;BOLETA DE APREMIO;21/12/2019;HOMBRE;29;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;CONTRAVENCIONES DE SEGUNDA CLASE;31/12/2019;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/12/2019;HOMBRE;37;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;27/12/2019;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;15/12/2019;MUJER;24;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;BOLETA DE APREMIO;3/12/2019;HOMBRE;47;ECUATORIANO
ZONA 2;NAPO;EL CHACO;BOLETA DE APREMIO;22/12/2019;HOMBRE;42;ECUATORIANO
ZONA 5;SANTA ELENA;LA LIBERTAD;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/12/2019;HOMBRE;27;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/12/2019;HOMBRE;27;ECUATORIANO
ZONA 7;LOJA;MACARA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/12/2019;HOMBRE;64;ECUATORIANO
ZONA 7;LOJA;MACARA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/12/2019;HOMBRE;55;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;CONTRAVENCIONES DE SEGUNDA CLASE;15/12/2019;HOMBRE;31;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;7/12/2019;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE AUXILIO ;16/12/2019;HOMBRE;25;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;29/12/2019;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;MACHALA;TENENCIA Y PORTE DE ARMAS;8/12/2019;HOMBRE;24;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;CONTRAVENCIONES DE CUARTA CLASE;5/12/2019;HOMBRE;51;ECUATORIANO
ZONA 7;EL ORO;PASAJE;ROBO;14/12/2019;HOMBRE;20;ECUATORIANO
ZONA 1;ESMERALDAS;SAN LORENZO;BOLETA DE APREMIO;20/12/2019;HOMBRE;38;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/12/2019;MUJER;47;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;HURTO;20/12/2019;MUJER;47;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;LESIONES;3/12/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;DURAN;ROBO DE CARROS;8/12/2019;HOMBRE;32;ECUATORIANO
ZONA 7;EL ORO;PASAJE;RECEPTACIÓN;12/12/2019;HOMBRE;17;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;19/12/2019;MUJER;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/12/2019;HOMBRE;20;VENEZOLANO
ZONA 9;DMQ;QUITO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;18/12/2019;HOMBRE;28;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;ZAMORA;INTIMIDACIÓN;13/12/2019;HOMBRE;19;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;VIOLACIÓN;21/12/2019;HOMBRE;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;21/12/2019;MUJER;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO DE MOTOS;7/12/2019;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;28/12/2019;HOMBRE;20;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/12/2019;HOMBRE;46;ECUATORIANO
ZONA 7;LOJA;GONZANAMA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;25/12/2019;HOMBRE;25;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;CONTRAVENCIONES DE PRIMERA CLASE;17/12/2019;HOMBRE;34;VENEZOLANO
ZONA 8;DMG;DURAN;CONTRAVENCIÓN DE HURTO;22/12/2019;HOMBRE;26;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CONTRAVENCIÓN DE HURTO;29/12/2019;MUJER;24;ECUATORIANO
ZONA 5;SANTA ELENA;LA LIBERTAD;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;5/12/2019;HOMBRE;24;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;DAÑO A BIEN AJENO;8/12/2019;HOMBRE;25;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;12/12/2019;HOMBRE;35;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LIMON INDANZA;TENTATIVA ;17/12/2019;HOMBRE;48;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;ROBO DOMICILIO;13/12/2019;HOMBRE;29;ECUATORIANO
ZONA 6;CAÑAR;EL TAMBO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/12/2019;HOMBRE;24;ECUATORIANO
ZONA 2;NAPO;TENA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;17/12/2019;HOMBRE;27;ECUATORIANO
ZONA 4;MANABI;FLAVIO ALFARO;TRÁFICO ILÍCITO DE ARMAS DE FUEGO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;14/12/2019;HOMBRE;47;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;21/12/2019;HOMBRE;24;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;DAÑO A BIEN AJENO;7/12/2019;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;28/12/2019;HOMBRE;56;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;9/12/2019;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;9/12/2019;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;4/12/2019;HOMBRE;47;ECUATORIANO
ZONA 5;GUAYAS;NARANJITO;BOLETA DE APREMIO;18/12/2019;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;DURAN;ROBO;3/12/2019;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;21/12/2019;HOMBRE;16;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;21/12/2019;HOMBRE;16;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;ROBO A UNIDADES ECONOMICAS;17/12/2019;HOMBRE;29;ECUATORIANO
ZONA 4;MANABI;CHONE;ROBO DOMICILIO;3/12/2019;HOMBRE;26;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/12/2019;HOMBRE;30;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/12/2019;HOMBRE;34;ECUATORIANO
ZONA 5;GALAPAGOS;SANTA CRUZ;VIOLACIÓN DE PROPIEDAD PRIVADA;20/12/2019;HOMBRE;36;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;6/12/2019;HOMBRE;28;ECUATORIANO
ZONA 5;GUAYAS;DAULE;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;24/12/2019;HOMBRE;39;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;13/12/2019;HOMBRE;79;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;21/12/2019;HOMBRE;27;ECUATORIANO
ZONA 7;EL ORO;MACHALA;HURTO;10/12/2019;HOMBRE;21;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;SUPLANTACIÓN DE IDENTIDAD;3/12/2019;HOMBRE;41;ECUATORIANO
ZONA 6;AZUAY;CUENCA;LESIONES;14/12/2019;HOMBRE;48;ECUATORIANO
ZONA 9;DMQ;QUITO;DAÑOS MATERIALES;27/12/2019;HOMBRE;36;ECUATORIANO
ZONA 3;TUNGURAHUA;BAÃ‘OS DE AGUA SANTA;CONTRAVENCIONES DE CUARTA CLASE;8/12/2019;MUJER;23;ECUATORIANO
ZONA 1;CARCHI;TULCAN;BOLETA DE APREMIO;24/12/2019;HOMBRE;47;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;30/12/2019;HOMBRE;19;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;1/12/2019;HOMBRE;43;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;11/12/2019;HOMBRE;34;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;12/12/2019;HOMBRE;22;ECUATORIANO
ZONA 5;GUAYAS;EMPALME;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;17/12/2019;HOMBRE;47;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;NANGARITZA;VIOLACIÓN;17/12/2019;HOMBRE;20;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;2/12/2019;HOMBRE;27;VENEZOLANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;28/12/2019;HOMBRE;35;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;ROBO A ENTIDADES FINANCIERAS;23/12/2019;HOMBRE;27;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;BOLETA DE APREMIO;24/12/2019;HOMBRE;36;ECUATORIANO
ZONA 1;CARCHI;TULCAN;ESTAFA;23/12/2019;MUJER;37;ECUATORIANO
ZONA 1;CARCHI;TULCAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/12/2019;HOMBRE;22;COLOMBIANO
ZONA 8;DMG;SAMBORONDON;ALMACENAMIENTO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA SEXUAL CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;14/12/2019;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;16/12/2019;HOMBRE;32;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;VIOLACIÓN DE PROPIEDAD PRIVADA;9/12/2019;HOMBRE;25;VENEZOLANO
ZONA 9;DMQ;QUITO;ESTAFA;4/12/2019;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;DURAN;HOMICIDIO;8/12/2019;HOMBRE;36;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;BOLETA DE APREMIO;20/12/2019;HOMBRE;25;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ROBO DE BIENES
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE DETENCIÓN/CAPTURA;25/12/2019;HOMBRE;30;ECUATORIANO
ZONA 1;CARCHI;TULCAN;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/12/2019;MUJER;27;VENEZOLANO
ZONA 5;LOS RIOS;MOCACHE;ROBO DOMICILIO;13/12/2019;HOMBRE;55;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;ROBO DOMICILIO;13/12/2019;HOMBRE;46;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LIMON INDANZA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;11/12/2019;HOMBRE;24;ECUATORIANO
ZONA 5;GUAYAS;LOMAS DE SARGENTILLO;ROBO A UNIDADES ECONOMICAS;12/12/2019;HOMBRE;27;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;BOLETA DE APREMIO;3/12/2019;HOMBRE;50;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;11/12/2019;HOMBRE;41;ECUATORIANO
ZONA 7;EL ORO;SANTA ROSA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/12/2019;HOMBRE;28;ECUATORIANO
ZONA 5;GUAYAS;DAULE;ROBO;7/12/2019;HOMBRE;22;ECUATORIANO
ZONA 5;LOS RIOS;URDANETA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;12/12/2019;HOMBRE;19;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/12/2019;HOMBRE;56;ECUATORIANO
ZONA 1;ESMERALDAS;SAN LORENZO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;30/12/2019;MUJER;40;ECUATORIANO
ZONA 5;GUAYAS;EMPALME;TENENCIA Y PORTE DE ARMAS;29/12/2019;HOMBRE;21;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;11/12/2019;HOMBRE;28;ECUATORIANO
ZONA 1;CARCHI;MIRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/12/2019;HOMBRE;20;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/12/2019;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;FALSIFICACIÓN Y USO DE DOCUMENTO FALSO;3/12/2019;HOMBRE;32;ECUATORIANO
ZONA 1;ESMERALDAS;ELOY ALFARO;TENENCIA Y PORTE DE ARMAS;22/12/2019;HOMBRE;31;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;7/12/2019;HOMBRE;30;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LOGROÃO;BOLETA DE AUXILIO ;14/12/2019;HOMBRE;47;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;CONTRAVENCIONES DE PRIMERA CLASE;20/12/2019;HOMBRE;22;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;BOLETA DE DETENCIÓN/CAPTURA;22/12/2019;MUJER;38;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;HURTO;5/12/2019;MUJER;33;ECUATORIANO
ZONA 8;DMG;SAMBORONDON;TENENCIA Y PORTE DE ARMAS;2/12/2019;HOMBRE;56;ECUATORIANO
ZONA 4;MANABI;JARAMIJO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;4/12/2019;HOMBRE;20;VENEZOLANO
ZONA 8;DMG;GUAYAQUIL;ESTAFA;18/12/2019;HOMBRE;73;ECUATORIANO
ZONA 7;EL ORO;PASAJE;ROBO A PERSONAS;25/12/2019;HOMBRE;20;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;VIOLACIÓN;27/12/2019;HOMBRE;56;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;ROBO A INSTITUCIÓN PÚBLICA;30/12/2019;HOMBRE;32;ECUATORIANO
ZONA 1;IMBABURA;COTACACHI;ASOCIACIÓN ILÍCITA;11/12/2019;HOMBRE;42;ECUATORIANO
ZONA 4;MANABI;SANTA ANA;BOLETA DE APREMIO;17/12/2019;HOMBRE;31;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;INGRESO DE ARTÍCULOS PROHIBIDOS;7/12/2019;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;2/12/2019;HOMBRE;58;ECUATORIANO
ZONA 6;CAÑAR;LA TRONCAL;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;1/12/2019;HOMBRE;39;ECUATORIANO
