Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Flagrante/Boleta;Sexo;Edad;Nacionalidad
ZONA 1;IMBABURA;COTACACHI;VARIOS;15/5/2018;BOLETA ;HOMBRE;55;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;22;ECUADOR
ZONA 7;EL ORO;PASAJE;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 7;EL ORO;PASAJE;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;VARIOS;15/5/2018;BOLETA ;HOMBRE;43;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;15/5/2018;FLAGRANTE;MUJER;34;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;REBELION Y ATENTADO;15/5/2018;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;REBELION Y ATENTADO;15/5/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;REBELION Y ATENTADO;15/5/2018;FLAGRANTE;MUJER;45;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 8;DMG;SAMBORONDON;VARIOS;15/5/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 5;GUAYAS;EL TRIUNFO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;MUJER;32;ECUADOR
ZONA 1;CARCHI;TULCAN;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 7;LOJA;PUYANGO;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;INTIMIDACION/AMENAZA;15/5/2018;FLAGRANTE;HOMBRE;48;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 7;EL ORO;PASAJE;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;15/5/2018;BOLETA ;MUJER;33;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO DOMICILIO;15/5/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO DOMICILIO;15/5/2018;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 1;CARCHI;TULCAN;DELITO ADUANERO;15/5/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 2;NAPO;TENA;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;13;ECUADOR
ZONA 1;IMBABURA;ANTONIO ANTE;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 1;IMBABURA;ANTONIO ANTE;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;CARCHI;TULCAN;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;45;ECUADOR
ZONA 3;TUNGURAHUA;BAÑOS DE AGUA SANTA;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;15/5/2018;BOLETA ;MUJER;39;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 2;PICHINCHA;RUMINAHUI;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;24;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;25;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 9;DMQ;QUITO;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;17;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 1;CARCHI;TULCAN;OTROS ROBOS;15/5/2018;FLAGRANTE;MUJER;29;ECUADOR
ZONA 6;MORONA SANTIAGO;SUCUA;VARIOS;15/5/2018;BOLETA ;HOMBRE;42;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;VARIOS;15/5/2018;BOLETA ;MUJER;42;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;28;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;36;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;27;ECUADOR
ZONA 9;DMQ;QUITO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 5;GUAYAS;BALZAR;VARIOS;15/5/2018;BOLETA ;MUJER;31;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;25;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;51;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;45;ECUADOR
ZONA 5;LOS RIOS;VINCES;VARIOS;15/5/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 6;CAÑAR;BIBLIAN;VARIOS;15/5/2018;BOLETA ;HOMBRE;SIN DATO;ECUADOR
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 9;DMQ;QUITO;ROBO DE BIENES
ZONA 7;LOJA;CHAGUARPAMBA;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 2;NAPO;TENA;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;42;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 6;AZUAY;GIRON;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 6;AZUAY;GIRON;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 6;AZUAY;GIRON;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;15/5/2018;BOLETA ;HOMBRE;42;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;TENTATIVA DE ROBO;15/5/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;15/5/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;INTIMIDACION/AMENAZA;15/5/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 5;BOLIVAR;GUARANDA;VARIOS;15/5/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;15/5/2018;BOLETA ;HOMBRE;63;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;SIN DATO;SIN DATO
ZONA 7;LOJA;CATAMAYO;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;16;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;15/5/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 5;GUAYAS;EL TRIUNFO;VARIOS;15/5/2018;BOLETA ;HOMBRE;53;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 1;ESMERALDAS;SAN LORENZO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;34;ECUADOR
ZONA 4;MANABI;MANTA;VARIOS;15/5/2018;BOLETA ;HOMBRE;39;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;EXTORSION;15/5/2018;FLAGRANTE;HOMBRE;SIN DATO;COLOMBIA
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 8;DMG;DURAN;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 8;DMG;DURAN;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;VARIOS;15/5/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 5;GUAYAS;EMPALME;VARIOS;15/5/2018;BOLETA ;HOMBRE;24;ECUADOR
ZONA 7;LOJA;LOJA;ROBO A UNIDADES ECONOMICAS;15/5/2018;FLAGRANTE;HOMBRE;38;ECUADOR
ZONA 7;LOJA;LOJA;ROBO A UNIDADES ECONOMICAS;15/5/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 5;BOLIVAR;CHILLANES;VARIOS;15/5/2018;FLAGRANTE;MUJER;48;ECUADOR
ZONA 5;LOS RIOS;QUEVEDO;RECEPTACION;15/5/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 2;NAPO;TENA;MICROTRAFICO;15/5/2018;FLAGRANTE;MUJER;16;ECUADOR
ZONA 2;NAPO;TENA;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;15;ECUADOR
ZONA 2;NAPO;TENA;VARIOS;15/5/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;VARIOS;15/5/2018;BOLETA ;HOMBRE;19;ECUADOR
ZONA 2;NAPO;QUIJOS;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 6;MORONA SANTIAGO;GUALAQUIZA;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;HURTO;15/5/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;15/5/2018;BOLETA ;MUJER;30;ECUADOR
ZONA 3;PASTAZA;PASTAZA;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;58;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;VARIOS;15/5/2018;BOLETA ;HOMBRE;43;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;15/5/2018;BOLETA ;HOMBRE;61;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;ESTAFA;15/5/2018;FLAGRANTE;HOMBRE;60;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 1;ESMERALDAS;ESMERALDAS;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;26;ECUADOR
ZONA 2;ORELLANA;LORETO;VARIOS;15/5/2018;BOLETA ;MUJER;36;ECUADOR
ZONA 6;MORONA SANTIAGO;MORONA;VARIOS;15/5/2018;BOLETA ;HOMBRE;20;ECUADOR
ZONA 4;MANABI;TOSAGUA;VARIOS;15/5/2018;BOLETA ;HOMBRE;27;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;SIN DATO;SIN DATO
ZONA 1;SUCUMBIOS;LAGO AGRIO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 1;SUCUMBIOS;LAGO AGRIO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;51;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;15/5/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 9;DMQ;QUITO;RECEPTACION;15/5/2018;FLAGRANTE;HOMBRE;30;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;61;ECUADOR
ZONA 5;SANTA ELENA;LA LIBERTAD;MICROTRAFICO;15/5/2018;FLAGRANTE;MUJER;SIN DATO;COLOMBIA
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;VARIOS;15/5/2018;BOLETA ;HOMBRE;25;ECUADOR
ZONA 7;EL ORO;ZARUMA;VARIOS;15/5/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;15/5/2018;BOLETA ;HOMBRE;26;ECUADOR
ZONA 7;ZAMORA CHINCHIPE;PAQUISHA;VARIOS;15/5/2018;BOLETA ;HOMBRE;31;ECUADOR
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;REBELION Y ATENTADO;15/5/2018;FLAGRANTE;HOMBRE;27;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;REBELION Y ATENTADO;15/5/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 5;SANTA ELENA;SALINAS;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 5;LOS RIOS;BABAHOYO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;39;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;32;ECUADOR
ZONA 5;GALAPAGOS;SANTA CRUZ;RECEPTACION;15/5/2018;FLAGRANTE;MUJER;34;ECUADOR
ZONA 5;LOS RIOS;PALENQUE;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 2;NAPO;CARLOS JULIO AROSEMENA TOLA;VARIOS;15/5/2018;BOLETA ;HOMBRE;45;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;15/5/2018;BOLETA ;HOMBRE;34;ECUADOR
ZONA 5;GUAYAS;PLAYAS;VARIOS;15/5/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;REBELION Y ATENTADO;15/5/2018;FLAGRANTE;MUJER;SIN DATO;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;REBELION Y ATENTADO;15/5/2018;FLAGRANTE;MUJER;23;ECUADOR
ZONA 9;DMQ;QUITO;VARIOS;15/5/2018;BOLETA ;HOMBRE;44;ECUADOR
ZONA 2;PICHINCHA;RUMINAHUI;VARIOS;15/5/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 7;LOJA;MACARA;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;44;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;22;ECUADOR
ZONA 1;IMBABURA;IBARRA;VARIOS;15/5/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 1;ESMERALDAS;ELOY ALFARO;VARIOS;15/5/2018;BOLETA ;HOMBRE;30;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;SIN DATO;SIN DATO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;35;ECUADOR
ZONA 7;EL ORO;EL GUABO;VARIOS;15/5/2018;BOLETA ;HOMBRE;35;ECUADOR
ZONA 2;PICHINCHA;CAYAMBE;VARIOS;15/5/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;22;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;15/5/2018;BOLETA ;HOMBRE;26;ECUADOR
ZONA 5;GUAYAS;DAULE;VARIOS;15/5/2018;BOLETA ;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;44;ECUADOR
ZONA 5;LOS RIOS;VINCES;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 5;LOS RIOS;VINCES;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 1;IMBABURA;IBARRA;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;33;ECUADOR
ZONA 8;DMG;GUAYAQUIL;TENENCIA ILEGAL ARMAS/EXPLOSIVOS;15/5/2018;FLAGRANTE;HOMBRE;46;ECUADOR
ZONA 1;ESMERALDAS;QUININDE;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;31;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;26;ECUADOR
ZONA 3;TUNGURAHUA;AMBATO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;MUJER;19;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 3;COTOPAXI;LATACUNGA;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;26;ECUADOR
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 2;ORELLANA;LORETO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;14;ECUADOR
ZONA 2;ORELLANA;LORETO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/5/2018;FLAGRANTE;MUJER;27;ECUADOR
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;32;ECUADOR
ZONA 8;DMG;GUAYAQUIL;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;21;ECUADOR
ZONA 6;AZUAY;CUENCA;INTIMIDACION/AMENAZA;15/5/2018;FLAGRANTE;MUJER;17;ECUADOR
ZONA 3;CHIMBORAZO;RIOBAMBA;VARIOS;15/5/2018;BOLETA ;HOMBRE;26;ECUADOR
ZONA 4;MANABI;CHONE;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 9;DMQ;QUITO;MICROTRAFICO;15/5/2018;FLAGRANTE;HOMBRE;62;ECUADOR
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 7;EL ORO;PIÑAS;HURTO;15/5/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;34;ECUADOR
ZONA 2;PICHINCHA;MEJIA;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 5;GUAYAS;BALZAR;HURTO;15/5/2018;FLAGRANTE;HOMBRE;17;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;25;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;28;ECUADOR
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 4;MANABI;PICHINCHA;VARIOS;16/5/2018;FLAGRANTE;HOMBRE;19;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VARIOS;16/5/2018;BOLETA ;HOMBRE;20;ECUADOR
ZONA 7;EL ORO;EL GUABO;HERIDAS/LESIONES;15/5/2018;FLAGRANTE;HOMBRE;18;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;FLAGRANTE;HOMBRE;37;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;38;ECUADOR
ZONA 8;DMG;GUAYAQUIL;VARIOS;15/5/2018;BOLETA ;HOMBRE;49;ECUADOR
ZONA 9;DMQ;QUITO;ATENTADO AL PUDOR;15/5/2018;FLAGRANTE;HOMBRE;36;ECUADOR
ZONA 4;MANABI;PORTOVIEJO;VIOLACION;15/5/2018;FLAGRANTE;HOMBRE;40;ECUADOR
ZONA 7;EL ORO;PASAJE;HERIDAS/LESIONES;16/5/2018;FLAGRANTE;HOMBRE;29;ECUADOR
ZONA 5;GUAYAS;LOMAS DE SARGENTILLO;ROBO A PERSONAS;16/5/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 7;EL ORO;MACHALA;ASOCIACION ILICITA;16/5/2018;FLAGRANTE;HOMBRE;24;ECUADOR
ZONA 7;LOJA;LOJA;VARIOS;16/5/2018;FLAGRANTE;HOMBRE;43;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;16/5/2018;FLAGRANTE;HOMBRE;23;ECUADOR
ZONA 7;EL ORO;MACHALA;VARIOS;16/5/2018;BOLETA ;HOMBRE;26;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;ROBO A PERSONAS;15/5/2018;FLAGRANTE;HOMBRE;20;ECUADOR
ZONA 7;EL ORO;SANTA ROSA;ROBO A PERSONAS;15/5/2018;FLAGRANTE;MUJER;18;ECUADOR
