Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;12/11/2021;HOMBRE;37;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;11/11/2021;HOMBRE;42;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;13/11/2021;HOMBRE;34;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;13/11/2021;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;9/11/2021;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;12/11/2021;HOMBRE;32;ECUATORIANO
ZONA 5;GUAYAS;EMPALME;BOLETA DE APREMIO;13/11/2021;HOMBRE;41;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;13/11/2021;HOMBRE;42;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;BOLETA DE APREMIO;12/11/2021;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;12/11/2021;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;12/11/2021;HOMBRE;47;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;9/11/2021;HOMBRE;30;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;BOLETA DE APREMIO;11/11/2021;HOMBRE;40;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;12/11/2021;HOMBRE;35;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;11/11/2021;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;10/11/2021;HOMBRE;45;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;11/11/2021;HOMBRE;43;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;BOLETA DE APREMIO;12/11/2021;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;9/11/2021;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;BOLETA DE APREMIO;10/11/2021;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;10/11/2021;HOMBRE;43;ECUATORIANO
ZONA 1;CARCHI;TULCAN;BOLETA DE APREMIO;12/11/2021;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;13/11/2021;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;11/11/2021;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;13/11/2021;HOMBRE;47;ECUATORIANO
ZONA 4;MANABI;MANTA;BOLETA DE APREMIO;11/11/2021;HOMBRE;22;ECUATORIANO
ZONA 4;MANABI;TOSAGUA;BOLETA DE APREMIO;13/11/2021;HOMBRE;46;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;11/11/2021;HOMBRE;31;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;BOLETA DE APREMIO;12/11/2021;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;13/11/2021;HOMBRE;42;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;12/11/2021;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;9/11/2021;HOMBRE;33;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;10/11/2021;HOMBRE;23;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;11/11/2021;HOMBRE;47;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;13/11/2021;HOMBRE;32;ECUATORIANO
ZONA 5;SANTA ELENA;SALINAS;BOLETA DE APREMIO;11/11/2021;HOMBRE;36;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;BOLETA DE APREMIO;12/11/2021;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;13/11/2021;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;11/11/2021;HOMBRE;34;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;10/11/2021;HOMBRE;38;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;BOLETA DE APREMIO;11/11/2021;HOMBRE;39;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;BOLETA DE APREMIO;12/11/2021;HOMBRE;37;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;13/11/2021;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;12/11/2021;HOMBRE;39;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;BOLETA DE APREMIO;10/11/2021;HOMBRE;24;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;BOLETA DE APREMIO;13/11/2021;HOMBRE;28;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;BOLETA DE APREMIO;12/11/2021;HOMBRE;42;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;10/11/2021;HOMBRE;35;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;BOLETA DE APREMIO;13/11/2021;HOMBRE;38;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;11/11/2021;HOMBRE;33;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;13/11/2021;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;14/11/2021;HOMBRE;56;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;11/11/2021;HOMBRE;35;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;14/11/2021;HOMBRE;33;ECUATORIANO
ZONA 1;ESMERALDAS;ATACAMES;BOLETA DE APREMIO;14/11/2021;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;14/11/2021;HOMBRE;52;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;14/11/2021;HOMBRE;55;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;BOLETA DE APREMIO;11/11/2021;HOMBRE;35;ECUATORIANO
ZONA 5;LOS RIOS;BUENA FE;BOLETA DE APREMIO;11/11/2021;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;41;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;BOLETA DE APREMIO;14/11/2021;HOMBRE;29;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;32;ECUATORIANO
ZONA 3;CHIMBORAZO;CHAMBO;BOLETA DE APREMIO;14/11/2021;HOMBRE;31;ECUATORIANO
ZONA 5;BOLIVAR;CALUMA;BOLETA DE APREMIO;10/11/2021;HOMBRE;51;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;11/11/2021;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;27;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;11/11/2021;HOMBRE;59;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;10/11/2021;HOMBRE;30;ECUATORIANO
ZONA 3;TUNGURAHUA;BAÑOS DE AGUA SANTA;BOLETA DE APREMIO;15/11/2021;HOMBRE;50;ECUATORIANO
ZONA 4;MANABI;CHONE;BOLETA DE APREMIO;15/11/2021;HOMBRE;26;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;15/11/2021;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;MARCABELI;BOLETA DE APREMIO;15/11/2021;HOMBRE;47;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;BOLETA DE APREMIO;15/11/2021;HOMBRE;26;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;15/11/2021;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;33;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;15/11/2021;HOMBRE;43;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;BOLETA DE APREMIO;11/11/2021;HOMBRE;40;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;15/11/2021;HOMBRE;39;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;BOLETA DE APREMIO;15/11/2021;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;14/11/2021;HOMBRE;38;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;10/11/2021;HOMBRE;24;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;11/11/2021;HOMBRE;51;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;11/11/2021;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;14/11/2021;HOMBRE;37;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;15/11/2021;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;10/11/2021;HOMBRE;43;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SUCUA;BOLETA DE APREMIO;14/11/2021;HOMBRE;36;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;BOLETA DE APREMIO;15/11/2021;HOMBRE;38;ECUATORIANO
ZONA 6;AZUAY;SIGSIG;BOLETA DE APREMIO;14/11/2021;HOMBRE;21;ECUATORIANO
ZONA 6;AZUAY;PAUTE;BOLETA DE APREMIO;14/11/2021;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;41;ECUATORIANO
ZONA 1;CARCHI;MONTUFAR;BOLETA DE APREMIO;15/11/2021;HOMBRE;30;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;11/11/2021;HOMBRE;46;ECUATORIANO
ZONA 7;LOJA;CATAMAYO;BOLETA DE APREMIO;14/11/2021;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;14/11/2021;HOMBRE;28;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;15/11/2021;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;16/11/2021;HOMBRE;40;ECUATORIANO
ZONA 7;EL ORO;BALSAS;BOLETA DE APREMIO;15/11/2021;HOMBRE;49;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;10/11/2021;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;16/11/2021;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;10/11/2021;HOMBRE;33;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;BOLETA DE APREMIO;15/11/2021;HOMBRE;52;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;BOLETA DE APREMIO;15/11/2021;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;17/11/2021;HOMBRE;43;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;17/11/2021;HOMBRE;42;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;BOLETA DE APREMIO;15/11/2021;HOMBRE;37;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;14/11/2021;HOMBRE;37;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;BOLETA DE APREMIO;15/11/2021;HOMBRE;37;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;15/11/2021;HOMBRE;37;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;BOLETA DE APREMIO;16/11/2021;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;16/11/2021;HOMBRE;32;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;BOLETA DE APREMIO;16/11/2021;HOMBRE;24;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;BOLETA DE APREMIO;14/11/2021;HOMBRE;34;ECUATORIANO
ZONA 3;COTOPAXI;PUJILI;BOLETA DE APREMIO;14/11/2021;HOMBRE;26;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;BOLETA DE APREMIO;16/11/2021;HOMBRE;41;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;16/11/2021;HOMBRE;50;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE APREMIO;16/11/2021;HOMBRE;53;ECUATORIANO
ZONA 4;MANABI;CHONE;BOLETA DE APREMIO;16/11/2021;HOMBRE;54;ECUATORIANO
ZONA 3;CHIMBORAZO;CHUNCHI;BOLETA DE APREMIO;16/11/2021;HOMBRE;47;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;17/11/2021;HOMBRE;40;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;16/11/2021;HOMBRE;52;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;BOLETA DE APREMIO;17/11/2021;HOMBRE;34;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;14/11/2021;HOMBRE;39;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;17/11/2021;HOMBRE;45;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;17/11/2021;HOMBRE;47;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;15/11/2021;HOMBRE;53;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;17/11/2021;HOMBRE;31;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;BOLETA DE APREMIO;14/11/2021;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;38;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;17/11/2021;HOMBRE;41;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;BOLETA DE APREMIO;16/11/2021;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;16/11/2021;HOMBRE;41;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;18/11/2021;HOMBRE;44;ECUATORIANO
ZONA 4;MANABI;TOSAGUA;BOLETA DE APREMIO;18/11/2021;HOMBRE;40;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;18/11/2021;HOMBRE;55;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;BOLETA DE APREMIO;17/11/2021;HOMBRE;34;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;BOLETA DE APREMIO;18/11/2021;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;17/11/2021;HOMBRE;29;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;17/11/2021;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;18/11/2021;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;14/11/2021;HOMBRE;57;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;16/11/2021;HOMBRE;23;ECUATORIANO
ZONA 5;LOS RIOS;PUEBLOVIEJO;BOLETA DE APREMIO;15/11/2021;HOMBRE;36;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;18/11/2021;HOMBRE;43;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;14/11/2021;HOMBRE;48;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;39;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;15/11/2021;HOMBRE;41;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;16/11/2021;HOMBRE;31;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;15/11/2021;HOMBRE;24;ECUATORIANO
ZONA 4;MANABI;PAJAN;BOLETA DE APREMIO;17/11/2021;HOMBRE;36;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;18/11/2021;HOMBRE;27;ECUATORIANO
ZONA 3;PASTAZA;MERA;BOLETA DE APREMIO;14/11/2021;HOMBRE;37;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;15/11/2021;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;16/11/2021;HOMBRE;30;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;CHINCHIPE;BOLETA DE APREMIO;16/11/2021;HOMBRE;33;PERUANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;19/11/2021;HOMBRE;26;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;18/11/2021;HOMBRE;42;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;17/11/2021;HOMBRE;37;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;17/11/2021;HOMBRE;44;ECUATORIANO
ZONA 2;PICHINCHA;PEDRO VICENTE MALDONADO;BOLETA DE APREMIO;18/11/2021;HOMBRE;28;ECUATORIANO
ZONA 5;BOLIVAR;LAS NAVES;BOLETA DE APREMIO;19/11/2021;HOMBRE;32;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;18/11/2021;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;MUJER;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;19/11/2021;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;HOMBRE;34;ECUATORIANO
ZONA 4;MANABI;MANTA;BOLETA DE APREMIO;19/11/2021;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;BOLETA DE APREMIO;17/11/2021;HOMBRE;63;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;19/11/2021;HOMBRE;44;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;18/11/2021;HOMBRE;25;ECUATORIANO
ZONA 5;GUAYAS;NOBOL;BOLETA DE APREMIO;19/11/2021;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;19/11/2021;HOMBRE;40;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;BOLETA DE APREMIO;18/11/2021;HOMBRE;31;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;BOLETA DE APREMIO;17/11/2021;HOMBRE;32;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;17/11/2021;HOMBRE;31;ECUATORIANO
ZONA 2;PICHINCHA;PEDRO MONCAYO;BOLETA DE APREMIO;18/11/2021;HOMBRE;26;ECUATORIANO
ZONA 5;LOS RIOS;BUENA FE;BOLETA DE APREMIO;19/11/2021;HOMBRE;36;ECUATORIANO
ZONA 6;MORONA SANTIAGO;TIWINTZA;BOLETA DE APREMIO;19/11/2021;HOMBRE;44;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;18/11/2021;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;17/11/2021;HOMBRE;40;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;18/11/2021;HOMBRE;26;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;HOMBRE;25;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;BOLETA DE APREMIO;19/11/2021;HOMBRE;38;ECUATORIANO
ZONA 6;AZUAY;CAMILO PONCE ENRIQUEZ;BOLETA DE APREMIO;17/11/2021;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;HOMBRE;40;ECUATORIANO
ZONA 7;EL ORO;PORTOVELO;BOLETA DE APREMIO;20/11/2021;HOMBRE;33;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;17/11/2021;HOMBRE;29;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;19/11/2021;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;17/11/2021;HOMBRE;34;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;BOLETA DE APREMIO;19/11/2021;HOMBRE;47;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;BOLETA DE APREMIO;19/11/2021;HOMBRE;56;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;18/11/2021;HOMBRE;28;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;18/11/2021;HOMBRE;30;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;18/11/2021;HOMBRE;40;ECUATORIANO
ZONA 7;EL ORO;ARENILLAS;BOLETA DE APREMIO;19/11/2021;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;HOMBRE;36;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;19/11/2021;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;16/11/2021;HOMBRE;44;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;16/11/2021;HOMBRE;32;ECUATORIANO
ZONA 6;AZUAY;GUALACEO;BOLETA DE APREMIO;18/11/2021;HOMBRE;44;ECUATORIANO
ZONA 4;MANABI;CHONE;BOLETA DE APREMIO;17/11/2021;HOMBRE;51;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;18/11/2021;HOMBRE;32;ECUATORIANO
ZONA 3;CHIMBORAZO;COLTA;BOLETA DE APREMIO;18/11/2021;HOMBRE;46;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;HOMBRE;56;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;17/11/2021;HOMBRE;46;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;18/11/2021;MUJER;29;ECUATORIANO
ZONA 8;DMG;DURAN;BOLETA DE APREMIO;18/11/2021;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;HOMBRE;51;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;20/11/2021;HOMBRE;35;ECUATORIANO
ZONA 1;CARCHI;TULCAN;BOLETA DE APREMIO;17/11/2021;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;20/11/2021;HOMBRE;63;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;20/11/2021;HOMBRE;25;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;18/11/2021;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/11/2021;HOMBRE;45;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;BOLETA DE APREMIO;20/11/2021;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;20/11/2021;HOMBRE;31;ECUATORIANO
ZONA 5;LOS RIOS;QUINSALOMA;BOLETA DE APREMIO;20/11/2021;HOMBRE;65;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;BOLETA DE APREMIO;20/11/2021;HOMBRE;37;ECUATORIANO
ZONA 5;GALAPAGOS;SANTA CRUZ;BOLETA DE APREMIO;18/11/2021;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;20/11/2021;HOMBRE;42;ECUATORIANO
ZONA 4;MANABI;MANTA;BOLETA DE APREMIO;20/11/2021;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;18/11/2021;HOMBRE;54;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;20/11/2021;HOMBRE;23;ECUATORIANO
ZONA 3;CHIMBORAZO;COLTA;BOLETA DE APREMIO;20/11/2021;HOMBRE;26;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;20/11/2021;HOMBRE;30;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;BOLETA DE APREMIO;20/11/2021;HOMBRE;29;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;20/11/2021;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;20/11/2021;HOMBRE;48;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;20/11/2021;HOMBRE;37;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;BOLETA DE APREMIO;20/11/2021;HOMBRE;46;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;20/11/2021;HOMBRE;22;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;20/11/2021;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;20/11/2021;HOMBRE;27;ECUATORIANO
