Zona;Subzona;Cantón;presunta_subinfraccion;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;17/8/2020;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;20/9/2020;HOMBRE;25;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CONTRAVENCIONES DE SEGUNDA CLASE;11/9/2020;HOMBRE;27;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CONTRAVENCIONES DE SEGUNDA CLASE;11/9/2020;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;3/10/2020;HOMBRE;34;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;10/3/2020;HOMBRE;29;VENEZOLANO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;25/8/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;ESTUPRO;13/3/2020;HOMBRE;50;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;CONTRAVENCIONES DE PRIMERA CLASE;17/7/2020;HOMBRE;22;ECUATORIANO
ZONA 3;TUNGURAHUA;BAÑOS DE AGUA SANTA;CONTRAVENCIONES DE SEGUNDA CLASE;28/7/2020;HOMBRE;20;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;19/3/2020;HOMBRE;46;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;INTIMIDACIÓN;25/5/2020;HOMBRE;42;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTAMINACIÓN DE SUSTANCIAS DESTINADAS AL CONSUMO HUMANO;8/5/2020;HOMBRE;47;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ROBO A PERSONAS;14/5/2020;HOMBRE;18;ECUATORIANO
ZONA 9;DMQ;QUITO;AGRAVANTES EN INFRACCIONES DE TRÁNSITO;7/2/2020;HOMBRE;48;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;7/7/2020;HOMBRE;39;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;LESIONES;28/8/2020;MUJER;29;ECUATORIANO
ZONA 3;TUNGURAHUA;SANTIAGO DE PILLARO;TRÁFICO DE MONEDA;18/2/2020;HOMBRE;28;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;DAÑOS MATERIALES;4/6/2020;HOMBRE;29;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;24/11/2020;HOMBRE;34;ECUATORIANO
ZONA 1;CARCHI;SAN PEDRO DE HUACA;LESIONES;25/2/2020;HOMBRE;20;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;4/10/2020;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;31/1/2020;HOMBRE;24;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/11/2020;HOMBRE;24;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;2/1/2020;MUJER;42;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;20/10/2020;HOMBRE;36;VENEZOLANO
ZONA 4;MANABI;MANTA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;27/8/2020;HOMBRE;17;ECUATORIANO
ZONA 7;LOJA;PALTAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/9/2020;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;DAÑO A BIEN AJENO;18/5/2020;MUJER;24;VENEZOLANO
ZONA 1;IMBABURA;IBARRA;CONTRAVENCIONES DE CUARTA CLASE;13/7/2020;HOMBRE;52;ECUATORIANO
ZONA 5;LOS RIOS;MOCACHE;CONTRAVENCIONES DE SEGUNDA CLASE;15/9/2020;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;29/10/2020;HOMBRE;35;ECUATORIANO
ZONA 7;LOJA;LOJA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/10/2020;HOMBRE;24;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;31/1/2020;HOMBRE;55;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;CONTRAVENCIONES DE PRIMERA CLASE;31/1/2020;HOMBRE;37;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;VIOLACIÓN;19/6/2020;HOMBRE;17;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;8/11/2020;HOMBRE;26;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/7/2020;HOMBRE;42;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;19/11/2020;MUJER;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;5/7/2020;HOMBRE;25;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;24/7/2020;HOMBRE;26;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO A PERSONAS;26/8/2020;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;22/10/2020;HOMBRE;28;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;RECEPTACIÓN;1/11/2020;HOMBRE;32;ECUATORIANO
ZONA 3;TUNGURAHUA;SAN PEDRO DE PELILEO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;23/8/2020;HOMBRE;32;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A  UNIDADES ECONOMICAS;17/11/2020;MUJER;24;VENEZOLANO
ZONA 4;MANABI;JARAMIJO;INTIMIDACIÓN;10/11/2020;HOMBRE;56;ECUATORIANO
ZONA 3;TUNGURAHUA;QUERO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;27/4/2020;HOMBRE;34;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;29/9/2020;HOMBRE;30;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;15/11/2020;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;15/6/2020;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;FALSIFICACIÓN DE MONEDA Y OTROS DOCUMENTOS;28/7/2020;MUJER;24;ECUATORIANO
ZONA 9;DMQ;QUITO;FALSIFICACIÓN DE MONEDA Y OTROS DOCUMENTOS;28/7/2020;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;FALSIFICACIÓN DE MONEDA Y OTROS DOCUMENTOS;28/7/2020;MUJER;18;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE APREMIO;28/8/2020;HOMBRE;36;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;ROBO A  UNIDADES ECONOMICAS;21/10/2020;HOMBRE;49;ECUATORIANO
ZONA 3;CHIMBORAZO;PENIPE;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;2/11/2020;HOMBRE;20;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;ESTAFA;14/7/2020;MUJER;31;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;ROBO A PERSONAS;26/2/2020;HOMBRE;23;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;26/4/2020;HOMBRE;22;ECUATORIANO
ZONA 3;CHIMBORAZO;ALAUSI;AGRESIÓN;21/1/2020;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;18/5/2020;HOMBRE;24;ECUATORIANO
ZONA 3;COTOPAXI;LA MANA;BOLETA DE AUXILIO;12/8/2020;HOMBRE;24;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;8/6/2020;HOMBRE;26;VENEZOLANO
ZONA 7;LOJA;LOJA;ROBO  A DOMICILIO;10/3/2020;HOMBRE;34;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE AUXILIO;24/8/2020;HOMBRE;33;ECUATORIANO
ZONA 5;GUAYAS;EL TRIUNFO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;15/11/2020;HOMBRE;28;ECUATORIANO
ZONA 7;LOJA;LOJA;DAÑO A BIEN AJENO;17/11/2020;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;30/1/2020;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;30/1/2020;HOMBRE;37;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;SUPLANTACIÓN DE IDENTIDAD;12/2/2020;HOMBRE;33;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE PRIMERA CLASE;21/3/2020;MUJER;29;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;17/11/2020;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;17/6/2020;HOMBRE;42;ECUATORIANO
ZONA 6;CAÑAR;CAÑAR;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;24/11/2020;HOMBRE;22;ECUATORIANO
ZONA 4;MANABI;CHONE;SECUESTRO;20/2/2020;MUJER;23;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE DETENCIÓN/CAPTURA;17/3/2020;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;14/11/2020;HOMBRE;35;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;22/1/2020;HOMBRE;37;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;23/11/2020;HOMBRE;31;ECUATORIANO
ZONA 7;LOJA;LOJA;CONTRAVENCIÓN DE HURTO;30/9/2020;MUJER;17;ECUATORIANO
ZONA 4;MANABI;JAMA;VIOLACIÓN DE PROPIEDAD PRIVADA;18/2/2020;HOMBRE;SIN DATO;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/4/2020;HOMBRE;26;VENEZOLANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE DETENCIÓN/CAPTURA;15/9/2020;HOMBRE;25;VENEZOLANO
ZONA 6;AZUAY;PAUTE;BOLETA DE APREMIO;22/8/2020;HOMBRE;65;ECUATORIANO
ZONA 8;DMG;DURAN;LESIONES;26/7/2020;HOMBRE;48;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SUCUA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/3/2020;HOMBRE;36;ECUATORIANO
ZONA 5;GUAYAS;PALESTINA;ALTERACIÓN DE EVIDENCIAS Y ELEMENTOS DE PRUEBA;2/10/2020;HOMBRE;42;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INTIMIDACIÓN;22/11/2020;HOMBRE;31;COLOMBIANO
ZONA 5;BOLIVAR;GUARANDA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;28/8/2020;HOMBRE;19;ECUATORIANO
ZONA 2;NAPO;CARLOS JULIO AROSEMENA TOLA;ABUSO SEXUAL;31/5/2020;HOMBRE;14;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;BOLETA DE DETENCIÓN/CAPTURA;16/9/2020;MUJER;31;ECUATORIANO
ZONA 5;BOLIVAR;CALUMA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;19/3/2020;HOMBRE;16;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;31/1/2020;HOMBRE;26;ECUATORIANO
ZONA 7;LOJA;CATAMAYO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;2/2/2020;HOMBRE;41;ECUATORIANO
ZONA 7;LOJA;LOJA;ABUSO SEXUAL;28/2/2020;HOMBRE;29;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;16/2/2020;HOMBRE;21;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONTRAVENCIONES DE SEGUNDA CLASE;1/3/2020;HOMBRE;33;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/10/2020;HOMBRE;51;ECUATORIANO
ZONA 7;LOJA;LOJA;INGRESO DE ARTÍCULOS PROHIBIDOS;26/8/2020;HOMBRE;SIN DATO;COLOMBIANO
ZONA 5;GUAYAS;GNRAL. ANTONIO ELIZALDE;ESTAFA;12/5/2020;HOMBRE;63;ECUATORIANO
ZONA 6;CAÑAR;AZOGUES;CONTRAVENCIONES DE SEGUNDA CLASE;1/3/2020;HOMBRE;36;ECUATORIANO
ZONA 6;AZUAY;CUENCA;REBELIÓN;3/2/2020;MUJER;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;22/8/2020;HOMBRE;32;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;14/6/2020;HOMBRE;17;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLACIÓN;21/11/2020;HOMBRE;58;ECUATORIANO
ZONA 2;PICHINCHA;RUMIÐAHUI;BOLETA DE APREMIO;1/2/2020;HOMBRE;39;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ATAQUE O RESISTENCIA;14/2/2020;HOMBRE;18;ECUATORIANO
ZONA 1;IMBABURA;OTAVALO;BOLETA DE APREMIO;23/1/2020;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/10/2020;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;18/1/2020;HOMBRE;25;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;DAÑO A BIEN AJENO;23/2/2020;HOMBRE;28;ECUATORIANO
ZONA 1;IMBABURA;COTACACHI;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;21/9/2020;HOMBRE;15;ECUATORIANO
ZONA 1;IMBABURA;ANTONIO ANTE;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;27/7/2020;HOMBRE;19;ECUATORIANO
ZONA 1;ESMERALDAS;ELOY ALFARO;BOLETA DE DETENCIÓN/CAPTURA;21/10/2020;HOMBRE;38;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;28/6/2020;HOMBRE;31;ECUATORIANO
ZONA 1;SUCUMBIOS;SHUSHUFINDI;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;25/9/2020;MUJER;24;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;27/2/2020;HOMBRE;21;COLOMBIANO
ZONA 2;ORELLANA;ORELLANA;RECEPTACIÓN;24/10/2020;HOMBRE;33;ECUATORIANO
ZONA 3;TUNGURAHUA;TISALEO;BOLETA DE DETENCIÓN/CAPTURA;23/6/2020;HOMBRE;24;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;TENENCIA Y PORTE DE ARMAS;6/6/2020;HOMBRE;20;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;10/7/2020;HOMBRE;33;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SAN JUAN BOSCO;VIOLENCIA SEXUAL CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;18/1/2020;HOMBRE;39;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;13/10/2020;HOMBRE;30;ECUATORIANO
ZONA 6;AZUAY;SIGSIG;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/9/2020;HOMBRE;33;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;25/9/2020;HOMBRE;31;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;ROBO  A DOMICILIO;20/5/2020;HOMBRE;48;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;BOLETA DE AUXILIO;21/11/2020;HOMBRE;43;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE CUARTA CLASE;20/8/2020;HOMBRE;49;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;12/3/2020;MUJER;SIN DATO;VENEZOLANO
ZONA 5;GUAYAS;NARANJAL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/11/2020;HOMBRE;29;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;BOLETA DE APREMIO;15/1/2020;HOMBRE;34;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;25/9/2020;MUJER;45;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LOGROÐO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;21/11/2020;HOMBRE;23;ECUATORIANO
ZONA 4;MANABI;JIPIJAPA;FALSIFICACIÓN Y USO DE DOCUMENTO FALSO;2/10/2020;HOMBRE;32;ECUATORIANO
ZONA 5;GUAYAS;SANTA LUCIA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;1/2/2020;HOMBRE;20;ECUATORIANO
ZONA 5;LOS RIOS;VENTANAS;EXTORSIÓN;17/6/2020;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;14/2/2020;HOMBRE;56;RUSO
ZONA 3;CHIMBORAZO;RIOBAMBA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;23/7/2020;HOMBRE;19;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;LESIONES;7/1/2020;HOMBRE;41;ECUATORIANO
ZONA 8;DMG;DURAN;ABUSO SEXUAL;20/9/2020;HOMBRE;29;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;25/10/2020;HOMBRE;35;ECUATORIANO
ZONA 3;PASTAZA;MERA;ABUSO SEXUAL;11/7/2020;HOMBRE;29;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;6/11/2020;HOMBRE;30;ECUATORIANO
ZONA 3;CHIMBORAZO;GUANO;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;13/11/2020;HOMBRE;20;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TENTATIVA;26/10/2020;HOMBRE;35;COLOMBIANO
ZONA 5;GUAYAS;NARANJAL;ACTIVIDAD ILÍCITA DE RECURSOS MINEROS;7/3/2020;HOMBRE;47;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;7/2/2020;HOMBRE;40;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;ACTIVIDAD ILÍCITA DE RECURSOS MINEROS;7/3/2020;HOMBRE;17;ECUATORIANO
ZONA 6;AZUAY;CUENCA;LAVADO DE ACTIVOS;29/7/2020;MUJER;30;ECUATORIANO
ZONA 6;AZUAY;CUENCA;LAVADO DE ACTIVOS;29/7/2020;HOMBRE;58;ECUATORIANO
ZONA 6;AZUAY;CUENCA;LAVADO DE ACTIVOS;29/7/2020;HOMBRE;23;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/11/2020;HOMBRE;24;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLACIÓN;11/1/2020;HOMBRE;46;ECUATORIANO
ZONA 6;AZUAY;CUENCA;FALSIFICACIÓN Y USO DE DOCUMENTO FALSO;21/1/2020;HOMBRE;34;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;26/9/2020;MUJER;42;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;9/7/2020;HOMBRE;38;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ROBO A  UNIDADES ECONOMICAS;8/11/2020;HOMBRE;31;ECUATORIANO
ZONA 6;AZUAY;CUENCA;CONTRAVENCIÓN DE HURTO;30/10/2020;HOMBRE;23;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;18/11/2020;HOMBRE;41;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;18/11/2020;HOMBRE;39;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;8/6/2020;HOMBRE;36;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;VIOLACIÓN DE PROPIEDAD PRIVADA;4/10/2020;HOMBRE;51;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ATAQUE O RESISTENCIA;31/5/2020;HOMBRE;43;ECUATORIANO
ZONA 1;CARCHI;TULCAN;LESIONES;26/4/2020;HOMBRE;24;COLOMBIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;15/4/2020;HOMBRE;23;VENEZOLANO
ZONA 5;LOS RIOS;PUEBLOVIEJO;TENTATIVA DE ASESINATO CONTRA LA O EL PRESIDENTE DE LA REPÚBLICA;8/11/2020;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;RECEPTACIÓN;13/5/2020;HOMBRE;35;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;ABUSO SEXUAL;11/6/2020;HOMBRE;41;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;13/1/2020;HOMBRE;26;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;INCUMPLIMIENTO DE DECISIONES LEGÍTIMAS DE AUTORIDAD COMPETENTE;23/11/2020;HOMBRE;31;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;BOLETA DE APREMIO;6/10/2020;HOMBRE;30;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;24/8/2020;HOMBRE;39;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;4/2/2020;HOMBRE;41;ECUATORIANO
ZONA 4;MANABI;PAJAN;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;29/1/2020;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;18/8/2020;HOMBRE;30;ECUATORIANO
ZONA 3;TUNGURAHUA;BAÑOS DE AGUA SANTA;CONTRAVENCIONES DE SEGUNDA CLASE;6/3/2020;HOMBRE;19;ECUATORIANO
ZONA 7;EL ORO;HUAQUILLAS;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;10/4/2020;HOMBRE;27;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;25/6/2020;HOMBRE;17;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;8/1/2020;HOMBRE;26;COLOMBIANO
ZONA 1;ESMERALDAS;ESMERALDAS;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;6/9/2020;HOMBRE;33;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;19/11/2020;HOMBRE;41;ECUATORIANO
