Zona;Subzona;Cantón;Presunta_Subinfracción;Fecha de Detención;Sexo;Edad;Nacionalidad
ZONA 1;CARCHI;TULCAN;CONTRAVENCIÓN DE HURTO;19/9/2019;MUJER;55;COLOMBIANO
ZONA 7;EL ORO;HUAQUILLAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;19/9/2019;HOMBRE;19;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;LESIONES;19/9/2019;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;SUPLANTACIÓN DE IDENTIDAD;19/9/2019;MUJER;17;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;CONTRAVENCIÓN DE HURTO;19/9/2019;HOMBRE;38;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;36;ECUATORIANO
ZONA 5;BOLIVAR;GUARANDA;BOLETA DE DETENCIÓN/CAPTURA;19/9/2019;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;ASESINATO;19/9/2019;HOMBRE;37;COLOMBIANO
ZONA 1;CARCHI;TULCAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;32;ECUATORIANO
ZONA 1;CARCHI;TULCAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;26;ECUATORIANO
ZONA 1;IMBABURA;SAN MIGUEL DE URCUQUI;ROBO DOMICILIO;19/9/2019;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/9/2019;HOMBRE;29;ECUATORIANO
ZONA 6;AZUAY;CUENCA;OTROS ROBOS;19/9/2019;HOMBRE;36;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIÓN DE HURTO;19/9/2019;HOMBRE;45;ECUATORIANO
ZONA 1;SUCUMBIOS;CASCALES;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;19/9/2019;HOMBRE;45;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/9/2019;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;PRODUCCIÓN
ZONA 1;IMBABURA;SAN MIGUEL DE URCUQUI;ROBO DOMICILIO;19/9/2019;HOMBRE;17;ECUATORIANO
ZONA 5;GUAYAS;SAN JACINTO DE YAGUACHI;BOLETA DE APREMIO;19/9/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;PRODUCCIÓN
ZONA 9;DMQ;QUITO;PRODUCCIÓN
ZONA 1;IMBABURA;IBARRA;ESTAFA;19/9/2019;HOMBRE;41;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/9/2019;HOMBRE;24;ECUATORIANO
ZONA 9;DMQ;QUITO;PRODUCCIÓN
ZONA 1;SUCUMBIOS;SHUSHUFINDI;ABUSO SEXUAL;19/9/2019;HOMBRE;32;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/9/2019;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/9/2019;HOMBRE;36;ECUATORIANO
ZONA 7;EL ORO;MACHALA;BOLETA DE APREMIO;19/9/2019;HOMBRE;50;ECUATORIANO
ZONA 6;MORONA SANTIAGO;SUCUA;BOLETA DE APREMIO;19/9/2019;HOMBRE;75;ECUATORIANO
ZONA 6;CAÑAR;BIBLIAN;BOLETA DE APREMIO;19/9/2019;HOMBRE;26;ECUATORIANO
ZONA 5;LOS RIOS;VINCES;RECEPTACIÓN;19/9/2019;HOMBRE;30;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;LESIONES;19/9/2019;HOMBRE;22;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;MUJER;49;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ASOCIACIÓN ILÍCITA;19/9/2019;HOMBRE;36;ECUATORIANO
ZONA 4;MANABI;MANTA;BOLETA DE APREMIO;19/9/2019;HOMBRE;23;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE AUXILIO;19/9/2019;MUJER;47;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO DE BIENES
ZONA 5;LOS RIOS;QUEVEDO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;19/9/2019;HOMBRE;19;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENTATIVA ;19/9/2019;HOMBRE;16;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;19/9/2019;HOMBRE;28;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;ROBO A PERSONAS;19/9/2019;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;PASAJE;INTIMIDACIÓN;19/9/2019;HOMBRE;28;ECUATORIANO
ZONA 7;EL ORO;PASAJE;INTIMIDACIÓN;19/9/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/9/2019;MUJER;38;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A INSTITUCIÓN PÚBLICA;19/9/2019;HOMBRE;27;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/9/2019;HOMBRE;45;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/9/2019;HOMBRE;31;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/9/2019;HOMBRE;31;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;CONTRAVENCIONES DE CUARTA CLASE;19/9/2019;HOMBRE;34;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE ENCARCELAMIENTO;19/9/2019;HOMBRE;31;ECUATORIANO
ZONA 2;ORELLANA;ORELLANA;BOLETA DE APREMIO;19/9/2019;HOMBRE;34;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO DOMICILIO;19/9/2019;MUJER;39;VENEZOLANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/9/2019;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;19/9/2019;HOMBRE;20;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/9/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;MUJER;31;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;MUJER;41;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;31;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;MUJER;22;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;TRÁFICO ILÍCITO DE MIGRANTES;19/9/2019;HOMBRE;32;YEMENÍ
ZONA 4;MANABI;SAN VICENTE;CONTRAVENCIONES DE SEGUNDA CLASE;19/9/2019;HOMBRE;34;ECUATORIANO
ZONA 8;DMG;DURAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;22;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE SEGUNDA CLASE;19/9/2019;MUJER;30;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;20;ECUATORIANO
ZONA 9;DMQ;QUITO;TENENCIA Y PORTE DE ARMAS;19/9/2019;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;DURAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;24;ECUATORIANO
ZONA 6;AZUAY;CUENCA;BOLETA DE APREMIO;19/9/2019;HOMBRE;24;ECUATORIANO
ZONA 8;DMG;DURAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;17;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;CONTRAVENCIONES DE CUARTA CLASE;19/9/2019;HOMBRE;55;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;19/9/2019;HOMBRE;30;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;BOLETA DE DETENCIÓN/CAPTURA;19/9/2019;HOMBRE;29;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TENENCIA Y PORTE DE ARMAS;19/9/2019;HOMBRE;19;ECUATORIANO
ZONA 1;SUCUMBIOS;LAGO AGRIO;TRÁFICO ILÍCITO DE MIGRANTES;19/9/2019;HOMBRE;38;ECUATORIANO
ZONA 5;SANTA ELENA;SALINAS;LESIONES;19/9/2019;HOMBRE;27;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIONES DE SEGUNDA CLASE;19/9/2019;MUJER;18;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/9/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE APREMIO;19/9/2019;HOMBRE;35;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIÓN DE HURTO;19/9/2019;MUJER;38;ECUATORIANO
ZONA 2;PICHINCHA;CAYAMBE;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;19/9/2019;HOMBRE;65;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;ROBO A PERSONAS;20/9/2019;HOMBRE;23;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;CONTRAVENCIÓN DE HURTO;20/9/2019;MUJER;27;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;BOLETA DE APREMIO;19/9/2019;HOMBRE;30;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;BOLETA DE DETENCIÓN/CAPTURA;19/9/2019;HOMBRE;36;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;48;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;19/9/2019;HOMBRE;19;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;19/9/2019;MUJER;22;ECUATORIANO
ZONA 5;LOS RIOS;BABAHOYO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;VIOLENCIA PSICOLÓGICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/9/2019;HOMBRE;30;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ROBO A PERSONAS;19/9/2019;HOMBRE;16;ECUATORIANO
ZONA 5;GALAPAGOS;SAN CRISTOBAL;RECEPTACIÓN;19/9/2019;HOMBRE;41;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;ROBO A PERSONAS;19/9/2019;MUJER;15;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;HURTO;19/9/2019;MUJER;31;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE MIGRANTES;19/9/2019;HOMBRE;34;YEMENÍ
ZONA 3;COTOPAXI;LA MANA;HURTO;19/9/2019;HOMBRE;29;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;20/9/2019;HOMBRE;26;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;56;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;20/9/2019;HOMBRE;33;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;19/9/2019;HOMBRE;36;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/9/2019;HOMBRE;44;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;19/9/2019;HOMBRE;26;ECUATORIANO
ZONA 5;LOS RIOS;MONTALVO;AGRESIÓN;19/9/2019;HOMBRE;58;ECUATORIANO
ZONA 3;COTOPAXI;LATACUNGA;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;20/9/2019;HOMBRE;31;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;19/9/2019;MUJER;38;ECUATORIANO
ZONA 2;NAPO;TENA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;20;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;22;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;19/9/2019;HOMBRE;55;ECUATORIANO
ZONA 4;MANABI;PEDERNALES;NEGATIVA A PRESTAR AUXILIO SOLICITADO POR AUTORIDAD CIVIL;20/9/2019;HOMBRE;22;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;MUJER;20;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ROBO A PERSONAS;19/9/2019;HOMBRE;40;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;19/9/2019;HOMBRE;18;ECUATORIANO
ZONA 9;DMQ;QUITO;ASOCIACIÓN ILÍCITA;20/9/2019;HOMBRE;43;ECUATORIANO
ZONA 5;LOS RIOS;VALENCIA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;MUJER;51;ECUATORIANO
ZONA 9;DMQ;QUITO;ASOCIACIÓN ILÍCITA;20/9/2019;HOMBRE;31;ECUATORIANO
0;MAR TERRITORIAL;MAR TERRITORIAL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;MUJER;36;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;40;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;45;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;39;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;37;ECUATORIANO
ZONA 8;DMG;DURAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;LESIONES;19/9/2019;MUJER;40;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;ESTAFA;20/9/2019;HOMBRE;69;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;SECUESTRO EXTORSIVO;19/9/2019;MUJER;33;VENEZOLANO
ZONA 3;COTOPAXI;LATACUNGA;BOLETA DE DETENCIÓN/CAPTURA;19/9/2019;MUJER;49;ECUATORIANO
ZONA 7;LOJA;LOJA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;39;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE MIGRANTES;19/9/2019;HOMBRE;29;YEMENÍ
ZONA 9;DMQ;QUITO;ESTAFA;20/9/2019;MUJER;43;ECUATORIANO
ZONA 2;PICHINCHA;PUERTO QUITO;TENENCIA Y PORTE DE ARMAS;19/9/2019;HOMBRE;30;ECUATORIANO
ZONA 9;DMQ;QUITO;ASOCIACIÓN ILÍCITA;20/9/2019;HOMBRE;41;ECUATORIANO
ZONA 9;DMQ;QUITO;ASOCIACIÓN ILÍCITA;20/9/2019;HOMBRE;41;ECUATORIANO
ZONA 4;MANABI;MANTA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;51;ECUATORIANO
ZONA 5;GUAYAS;EL TRIUNFO;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;19/9/2019;HOMBRE;41;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;37;ECUATORIANO
ZONA 4;MANABI;EL CARMEN;INCUMPLIMIENTO DE DECISIONES LEGITIMAS DE AUTORIDAD COMPETENTE;20/9/2019;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ASOCIACIÓN ILÍCITA;20/9/2019;MUJER;38;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ASOCIACIÓN ILÍCITA;20/9/2019;HOMBRE;32;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;19/9/2019;HOMBRE;22;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;EXTORSIÓN;20/9/2019;MUJER;37;ECUATORIANO
ZONA 1;ESMERALDAS;ESMERALDAS;EXTORSIÓN;19/9/2019;HOMBRE;41;ECUATORIANO
ZONA 1;ESMERALDAS;SAN LORENZO;CONTRAVENCIONES DE PRIMERA CLASE;19/9/2019;HOMBRE;39;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;47;ECUATORIANO
ZONA 4;MANABI;SUCRE;LESIONES;20/9/2019;HOMBRE;30;ECUATORIANO
ZONA 7;EL ORO;MACHALA;LESIONES CAUSADAS POR ACCIDENTE DE TRÁNSITO;19/9/2019;HOMBRE;23;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;ROBO;20/9/2019;HOMBRE;32;ECUATORIANO
ZONA 3;TUNGURAHUA;AMBATO;BOLETA DE APREMIO;20/9/2019;HOMBRE;50;ECUATORIANO
ZONA 7;EL ORO;MACHALA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;38;ECUATORIANO
ZONA 6;AZUAY;CUENCA;PREVARICATO DE LAS O LOS ABOGADOS;19/9/2019;HOMBRE;56;ECUATORIANO
ZONA 9;DMQ;QUITO;ROBO A PERSONAS;20/9/2019;HOMBRE;14;ECUATORIANO
ZONA 9;DMQ;QUITO;BOLETA DE APREMIO;20/9/2019;HOMBRE;54;ECUATORIANO
ZONA 9;DMQ;QUITO;CONTRAVENCIONES DE SEGUNDA CLASE;20/9/2019;MUJER;21;ECUATORIANO
ZONA 6;MORONA SANTIAGO;MORONA;ATAQUE O RESISTENCIA;19/9/2019;HOMBRE;21;ECUATORIANO
ZONA 6;MORONA SANTIAGO;LIMON INDANZA;VIOLACIÓN;20/9/2019;HOMBRE;26;ECUATORIANO
ZONA 2;ORELLANA;LA JOYA DE LOS SACHAS;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;19/9/2019;HOMBRE;21;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;BOLETA DE APREMIO;20/9/2019;HOMBRE;34;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;28;ECUATORIANO
ZONA 2;PICHINCHA;MEJIA;BOLETA DE APREMIO;20/9/2019;HOMBRE;50;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;BOLETA DE APREMIO;20/9/2019;HOMBRE;27;ECUATORIANO
ZONA 6;MORONA SANTIAGO;TAISHA;BOLETA DE APREMIO;20/9/2019;HOMBRE;50;ECUATORIANO
ZONA 1;IMBABURA;IBARRA;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;20;ECUATORIANO
ZONA 1;CARCHI;TULCAN;CONDUCCIÓN DE VEHÍCULO EN ESTADO DE EMBRIAGUEZ;20/9/2019;HOMBRE;38;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;BOLETA DE DETENCIÓN/CAPTURA;20/9/2019;HOMBRE;38;ECUATORIANO
ZONA 7;LOJA;LOJA;BOLETA DE APREMIO;20/9/2019;HOMBRE;28;ECUATORIANO
ZONA 5;SANTA ELENA;LA LIBERTAD;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;21;ECUATORIANO
ZONA 4;MANABI;PORTOVIEJO;FALSIFICACIÓN Y USO DE DOCUMENTO FALSO;20/9/2019;HOMBRE;57;ECUATORIANO
ZONA 5;GUAYAS;PEDRO CARBO;BOLETA DE APREMIO;20/9/2019;HOMBRE;41;ECUATORIANO
ZONA 5;GUAYAS;MILAGRO;BOLETA DE APREMIO;20/9/2019;HOMBRE;27;ECUATORIANO
ZONA 5;LOS RIOS;BUENA FE;ATAQUE O RESISTENCIA;20/9/2019;HOMBRE;27;ECUATORIANO
ZONA 1;ESMERALDAS;QUININDE;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;20/9/2019;HOMBRE;37;ECUATORIANO
ZONA 3;CHIMBORAZO;RIOBAMBA;HURTO;20/9/2019;HOMBRE;36;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;TENTATIVA ;20/9/2019;HOMBRE;28;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;40;ECUATORIANO
ZONA 6;AZUAY;CUENCA;VIOLENCIA FÍSICA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;25;ECUATORIANO
ZONA 5;GUAYAS;NARANJAL;BOLETA DE DETENCIÓN/CAPTURA;20/9/2019;HOMBRE;59;ECUATORIANO
ZONA 9;DMQ;QUITO;ESTAFA;20/9/2019;HOMBRE;54;ECUATORIANO
ZONA 8;DMG;GUAYAQUIL;VIOLENCIA SEXUAL CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;54;ECUATORIANO
ZONA 8;DMG;DURAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;38;ECUATORIANO
ZONA 8;DMG;DURAN;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;36;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;BOLETA DE DETENCIÓN/CAPTURA;20/9/2019;HOMBRE;50;ECUATORIANO
ZONA 6;AZUAY;CUENCA;ACOSO SEXUAL;20/9/2019;HOMBRE;36;ECUATORIANO
ZONA 3;PASTAZA;PASTAZA;ROBO A PERSONAS;20/9/2019;HOMBRE;19;ECUATORIANO
ZONA 7;EL ORO;MACHALA;ROBO A PERSONAS;20/9/2019;HOMBRE;28;ECUATORIANO
ZONA 9;DMQ;QUITO;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;29;ECUATORIANO
ZONA 4;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;CONTRAVENCIONES DE CUARTA CLASE;20/9/2019;MUJER;35;ECUATORIANO
ZONA 5;LOS RIOS;QUEVEDO;CONTRAVENCIÓN DE HURTO;20/9/2019;HOMBRE;33;ECUATORIANO
ZONA 3;PASTAZA;MERA;VIOLENCIA CONTRA LA MUJER O MIEMBROS DEL NÚCLEO FAMILIAR;20/9/2019;HOMBRE;33;ECUATORIANO
ZONA 7;ZAMORA CHINCHIPE;YANTZAZA;CONTRAVENCIONES DE TRÁNSITO DE PRIMERA CLASE;20/9/2019;HOMBRE;22;ECUATORIANO
ZONA 5;GUAYAS;PEDRO CARBO;TENENCIA Y PORTE DE ARMAS;20/9/2019;HOMBRE;47;ECUATORIANO
ZONA 1;CARCHI;MONTUFAR;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;44;ECUATORIANO
ZONA 1;CARCHI;MONTUFAR;TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN;20/9/2019;HOMBRE;52;ECUATORIANO
ZONA 9;DMQ;QUITO;RECEPTACIÓN;20/9/2019;HOMBRE;28;VENEZOLANO
